contig_id	mean_contig	cluster_id	nucl_freq.gc	length	NA	color
NODE_5633_length_3218_cov_3.160607	5.325	14	65.1025481665631	3218	1other	1other
NODE_5634_length_3216_cov_5.432142	12.841	21	72.1082089552239	3216	1other	1other
NODE_5635_length_3216_cov_3.282822	6.227	14	63.4328358208955	3216	1other	1other
NODE_5636_length_3216_cov_2.808605	5.142	14	59.9812265331665	3216	1other	1other
NODE_5637_length_3215_cov_2.303165	4.346	38	63.4321372854914	3215	1other	1other
NODE_5638_length_3215_cov_2.264241	3.939	12	73.3229329173167	3215	1other	1other
NODE_5639_length_3214_cov_68.108579	50.842	11	49.3154947106409	3214	1other	1other
NODE_564_length_67547_cov_17.485050	28.9661666666667	25	67.017039986972	67547	1other	1other
NODE_5640_length_3214_cov_3.503007	7.418	21	69.0416925948973	3214	1other	1other
NODE_5641_length_3214_cov_3.437164	6.61	38	67.2682016179216	3214	1other	1other
NODE_5642_length_3213_cov_3.526599	6.396	14	64.4880174291939	3213	1other	1other
NODE_5643_length_3213_cov_2.925586	4.764	14	57.9831932773109	3213	1other	1other
NODE_5644_length_3213_cov_2.924003	4.824	14	60.6286959228136	3213	1other	1other
NODE_5645_length_3212_cov_5.394678	10.366	21	68.8667496886675	3212	1other	1other
NODE_5646_length_3211_cov_4.480355	8.539	21	70.7879165369044	3211	1other	1other
NODE_5647_length_3211_cov_3.636248	7.12	21	70.3519152911865	3211	1other	1other
NODE_5648_length_3211_cov_2.687896	5.199	14	62.6596075988789	3211	1other	1other
NODE_5649_length_3211_cov_2.249683	3.771	14	51.5104328869511	3211	1other	1other
NODE_565_length_67538_cov_21.109598	34.2195	34	51.9781456365305	67538	1other	1other
NODE_5650_length_3210_cov_4.355626	7.27	14	63.5202492211838	3210	1other	1other
NODE_5651_length_3210_cov_4.106815	7.237	7	59.2834890965732	3210	1other	1other
NODE_5652_length_3209_cov_2.470197	5.685	12	72.9822374571518	3209	1other	1other
NODE_5653_length_3208_cov_2.897241	5.019	7	57.574812967581	3208	1other	1other
NODE_5654_length_3208_cov_2.445925	4.486	38	72.6309226932668	3208	1other	1other
NODE_5655_length_3205_cov_4.670476	8.554	21	64.6801872074883	3205	1other	1other
NODE_5656_length_3205_cov_4.008571	6.486	14	64.1809672386895	3205	1other	1other
NODE_5657_length_3205_cov_2.318095	4.196	14	57.9095163806552	3205	1other	1other
NODE_5658_length_3204_cov_3.535091	5.805	14	62.6092384519351	3204	1other	1other
NODE_5659_length_3204_cov_2.914894	5.13	21	68.5705368289638	3204	1other	1other
NODE_566_length_67411_cov_21.411500	34.6441666666667	34	51.0866179110234	67411	1other	1other
NODE_5660_length_3201_cov_2.758741	4.548	14	54.4204935957513	3201	1other	1other
NODE_5661_length_3200_cov_6.655962	11.871	21	70.625	3200	1other	1other
NODE_5662_length_3200_cov_3.663275	6.381	14	60.40625	3200	1other	1other
NODE_5663_length_3199_cov_2.866412	4.848	14	64.20756486402	3199	1other	1other
NODE_5664_length_3199_cov_2.506043	4.198	14	54.9546733354173	3199	1other	1other
NODE_5665_length_3198_cov_3.149539	5.956	14	62.4843161856964	3198	1other	1other
NODE_5666_length_3197_cov_3.025143	5.134	14	61.9330622458555	3197	1other	1other
NODE_5667_length_3196_cov_2.250557	4.013	38	69.774011299435	3196	1other	1other
NODE_5668_length_3195_cov_4.939172	8.952	7	55.1486697965571	3195	1other	1other
NODE_5669_length_3193_cov_5.783301	9.33	14	59.1894439208294	3193	1other	1other
NODE_567_length_67318_cov_22.687079	35.7296666666667	34	51.2284975786565	67318	1other	1other
NODE_5670_length_3192_cov_3.393688	6.814	38	72.9010025062657	3192	1other	1other
NODE_5671_length_3189_cov_3.056796	4.979	38	62.5901536531828	3189	1other	1other
NODE_5672_length_3188_cov_2.530801	4.373	38	68.2245922208281	3188	1other	1other
NODE_5673_length_3186_cov_3.515490	7.374	2	66.6666666666667	3186	1other	1other
NODE_5674_length_3185_cov_3.176038	6.681	21	70.1726844583987	3185	1other	1other
NODE_5675_length_3184_cov_3.064238	5.418	7	59.7603279722485	3184	1other	1other
NODE_5676_length_3183_cov_3.471867	7.065	38	75.1178133836004	3183	1other	1other
NODE_5677_length_3182_cov_2.932843	5.34	14	63.1778058007566	3182	1other	1other
NODE_5678_length_3181_cov_3.785988	6.335	14	64.1622131405218	3181	1other	1other
NODE_5679_length_3180_cov_5.258880	10.427	2	61.9182389937107	3180	1other	1other
NODE_568_length_67263_cov_48.745819	79.1898333333333	4	62.1129001085292	67263	1other	1other
NODE_5680_length_3180_cov_3.321920	7.942	30	60.8490566037736	3180	1other	1other
NODE_5681_length_3180_cov_3.047680	5.836	38	69.937106918239	3180	1other	1other
NODE_5682_length_3180_cov_2.056960	3.681	38	73.1545741324921	3180	1other	1other
NODE_5683_length_3178_cov_4.604547	10.367	21	69.6979232221523	3178	1other	1other
NODE_5684_length_3178_cov_4.585655	8.927	38	72.4040276903713	3178	1other	1other
NODE_5685_length_3178_cov_3.569965	7.677	14	58.9364380113279	3178	1other	1other
NODE_5686_length_3178_cov_3.460134	5.748	14	59.5342983008181	3178	1other	1other
NODE_5687_length_3177_cov_3.991031	8.266	30	61.7248977022348	3177	1other	1other
NODE_5688_length_3176_cov_5.773150	10.643	21	66.1209068010075	3176	1other	1other
NODE_5689_length_3176_cov_4.366870	7.794	21	70.6234256926952	3176	1other	1other
NODE_569_length_66956_cov_21.279353	34.131	34	50.5869526256049	66956	1other	1other
NODE_5690_length_3176_cov_2.473887	4.369	38	66.9080604534005	3176	1other	1other
NODE_5691_length_3175_cov_4.375321	7.016	14	55.4015748031496	3175	1other	1other
NODE_5692_length_3173_cov_5.220654	8.8	14	65.5531043176804	3173	1other	1other
NODE_5693_length_3173_cov_3.811418	6.399	21	66.4355499527261	3173	1other	1other
NODE_5694_length_3173_cov_2.472418	4.357	7	62.7797037503939	3173	1other	1other
NODE_5695_length_3173_cov_1.856318	3.484	38	68.2634730538922	3173	1other	1other
NODE_5696_length_3172_cov_4.145974	7.781	21	66.6034155597723	3172	1other	1other
NODE_5697_length_3171_cov_42.295571	47.194	8	7.78934090192368	3171	ascomycete	ascomycete
NODE_5698_length_3171_cov_4.418806	8.791	38	70.9239987385683	3171	1other	1other
NODE_5699_length_3171_cov_3.796534	7.605	21	72.5007883948281	3171	1other	1other
NODE_57_length_284258_cov_71.425724	116.907571428571	22	48.754918038556	284258	ascomycete	ascomycete
NODE_570_length_66909_cov_21.135549	34.2323333333333	34	51.731973867153	66909	1other	1other
NODE_5700_length_3171_cov_3.730103	5.959	14	62.1638721923442	3171	1other	1other
NODE_5701_length_3171_cov_2.675225	4.825	38	69.4065376071089	3171	1other	1other
NODE_5702_length_3171_cov_2.631900	4.495	38	66.8993970168201	3171	1other	1other
NODE_5703_length_3170_cov_3.945104	7.362	21	65.583596214511	3170	1other	1other
NODE_5704_length_3170_cov_3.763082	6.149	7	56.4668769716088	3170	1other	1other
NODE_5705_length_3170_cov_3.248154	8.232	2	68.2334384858044	3170	1other	1other
NODE_5706_length_3168_cov_5.936075	11.412	21	65.8961367954402	3168	1other	1other
NODE_5707_length_3168_cov_4.708962	7.787	14	61.4267676767677	3168	1other	1other
NODE_5708_length_3168_cov_3.491166	5.732	14	62.3421717171717	3168	1other	1other
NODE_5709_length_3168_cov_3.259557	6.332	38	69.2843571880937	3168	1other	1other
NODE_571_length_66886_cov_21.126812	33.4546666666667	34	50.6678046297128	66886	1other	1other
NODE_5710_length_3168_cov_3.225827	5.724	14	54.3560606060606	3168	1other	1other
NODE_5711_length_3167_cov_4.780527	8.857	21	66.6561414587938	3167	1other	1other
NODE_5712_length_3166_cov_3.072003	5.386	14	63.8976626658244	3166	1other	1other
NODE_5713_length_3165_cov_2.804823	5	14	61.4218009478673	3165	1other	1other
NODE_5714_length_3165_cov_2.529260	4.531	14	60.0947867298578	3165	1other	1other
NODE_5715_length_3164_cov_4.285301	7.043	14	65.1706700379267	3164	1other	1other
NODE_5716_length_3164_cov_3.462850	5.725	14	61.7256637168142	3164	1other	1other
NODE_5717_length_3163_cov_3.225547	5.901	7	62.0297186215618	3163	1other	1other
NODE_5718_length_3163_cov_2.409266	4.451	14	63.3575719253873	3163	1other	1other
NODE_5719_length_3162_cov_4.672353	8.869	21	68.8804554079696	3162	1other	1other
NODE_572_length_66868_cov_35.529418	59.7776666666667	25	62.7740833932423	66868	1other	1other
NODE_5720_length_3160_cov_2.432206	4	38	66.7197452229299	3160	1other	1other
NODE_5721_length_3159_cov_3.455219	5.649	14	61.0319721430833	3159	1other	1other
NODE_5722_length_3159_cov_2.642075	5.641	38	70.4350587488091	3159	1other	1other
NODE_5723_length_3158_cov_2.719304	4.75	38	71.4692843571881	3158	1other	1other
NODE_5724_length_3158_cov_2.459233	3.996	14	65.2628245725142	3158	1other	1other
NODE_5725_length_3157_cov_2.606383	5.02	38	72.3228471560216	3157	1other	1other
NODE_5726_length_3156_cov_3.432119	6.072	7	58.5823267641449	3156	1other	1other
NODE_5727_length_3156_cov_2.123186	3.717	38	70.9472345835982	3156	1other	1other
NODE_5728_length_3153_cov_3.415752	5.668	14	62.7656200444022	3153	1other	1other
NODE_5729_length_3153_cov_2.208844	4.038	38	67.8650970410436	3153	1other	1other
NODE_573_length_66798_cov_20.996869	34.0495	34	51.2290787149316	66798	1other	1other
NODE_5730_length_3152_cov_5.523410	9.809	7	58.9784263959391	3152	1other	1other
NODE_5731_length_3152_cov_3.515015	5.861	14	59.4508301404853	3152	1other	1other
NODE_5732_length_3152_cov_3.213755	5.254	14	61.7068527918782	3152	1other	1other
NODE_5733_length_3152_cov_3.196642	5.398	38	72.0812182741117	3152	1other	1other
NODE_5734_length_3152_cov_3.099128	5.233	14	61.7122851686824	3152	1other	1other
NODE_5735_length_3150_cov_5.312439	8.609	7	55.4140127388535	3150	1other	1other
NODE_5736_length_3149_cov_2.306399	4.069	38	65.9574468085106	3149	1other	1other
NODE_5737_length_3148_cov_4.039767	6.512	14	57.8075207138305	3148	1other	1other
NODE_5738_length_3148_cov_3.314258	5.363	14	53.843710292249	3148	1other	1other
NODE_5739_length_3147_cov_6.272316	11.408	14	61.487130600572	3147	1other	1other
NODE_574_length_66742_cov_21.738270	34.4255	34	50.8958314576393	66742	1other	1other
NODE_5740_length_3147_cov_3.041397	5.089	14	62.7032196365955	3147	1other	1other
NODE_5741_length_3146_cov_3.323196	5.977	14	64.0178003814367	3146	1other	1other
NODE_5742_length_3146_cov_3.234228	5.527	14	61.3795295613477	3146	1other	1other
NODE_5743_length_3145_cov_22.340777	17.23	24	52.5914149443561	3145	1other	1other
NODE_5744_length_3145_cov_3.596440	6.438	38	64.610492845787	3145	1other	1other
NODE_5745_length_3145_cov_2.973139	5.06	14	55.3748006379585	3145	1other	1other
NODE_5746_length_3145_cov_2.876699	4.755	2	64.0063593004769	3145	1other	1other
NODE_5747_length_3144_cov_3.743606	6.882	38	66.030534351145	3144	1other	1other
NODE_5748_length_3144_cov_2.646164	4.646	38	71.8889597957881	3144	1other	1other
NODE_5749_length_3143_cov_4.784326	9.474	21	67.9605472478524	3143	1other	1other
NODE_575_length_66713_cov_20.915074	33.767	34	50.9915608651987	66713	1other	1other
NODE_5750_length_3142_cov_5.496599	10.802	14	57.6384468491407	3142	1other	1other
NODE_5751_length_3142_cov_4.964043	9.825	38	65.7224697644812	3142	1other	1other
NODE_5752_length_3142_cov_3.546485	6.965	21	66.995544239338	3142	1other	1other
NODE_5753_length_3141_cov_220.134478	123.087	17	21.1079274116523	3141	1other	1other
NODE_5754_length_3141_cov_6.163966	12.186	14	59.5988538681948	3141	1other	1other
NODE_5755_length_3141_cov_4.823720	10.202	2	68.3221903852276	3141	1other	1other
NODE_5756_length_3141_cov_3.771873	7.496	21	69.6911811524992	3141	1other	1other
NODE_5757_length_3140_cov_5.909562	10.812	2	69.2356687898089	3140	1other	1other
NODE_5758_length_3140_cov_3.349433	6.817	21	70.6709265175719	3140	1other	1other
NODE_5759_length_3139_cov_2.709792	4.329	5	58.617394074546	3139	1other	1other
NODE_576_length_66605_cov_20.638017	33.2206666666667	34	49.9631606646117	66605	1other	1other
NODE_5760_length_3137_cov_5.524335	9.983	21	68.5368186165126	3137	1other	1other
NODE_5761_length_3137_cov_5.219663	9.478	21	67.0704494740198	3137	1other	1other
NODE_5762_length_3136_cov_3.880558	7.227	21	69.1645408163265	3136	1other	1other
NODE_5763_length_3135_cov_2.977922	4.837	14	58.7240829346092	3135	1other	1other
NODE_5764_length_3135_cov_2.608442	4.668	21	65.3611556982344	3135	1other	1other
NODE_5765_length_3134_cov_6.986034	11.389	38	68.6981493299298	3134	1other	1other
NODE_5766_length_3134_cov_3.805132	6.146	14	66.2731333758775	3134	1other	1other
NODE_5767_length_3132_cov_13.883328	22.352	25	73.0842911877395	3132	1other	1other
NODE_5768_length_3132_cov_2.141696	3.746	16	63.3141762452107	3132	1other	1other
NODE_5769_length_3130_cov_3.089106	5.675	38	70.4472843450479	3130	1other	1other
NODE_577_length_66515_cov_25.711857	42.3203333333333	25	71.275652108547	66515	1other	1other
NODE_5770_length_3130_cov_3.064715	5.417	14	61.7252396166134	3130	1other	1other
NODE_5771_length_3129_cov_4.049772	6.872	14	60.1150527325024	3129	1other	1other
NODE_5772_length_3129_cov_2.825960	5.468	21	63.618355893034	3129	1other	1other
NODE_5773_length_3129_cov_1.841249	3.556	38	64.046021093001	3129	1other	1other
NODE_5774_length_3128_cov_4.938497	7.854	14	60.8056265984655	3128	1other	1other
NODE_5775_length_3128_cov_3.022454	5.087	2	67.2867222578576	3128	1other	1other
NODE_5776_length_3127_cov_147.112305	232.048	4	54.5251039334826	3127	1other	1other
NODE_5777_length_3127_cov_13.903646	22.494	31	66.9011832427247	3127	1other	1other
NODE_5778_length_3127_cov_9.940755	15.787	14	63.1595778701631	3127	1other	1other
NODE_5779_length_3127_cov_3.541992	6.393	38	72.5295810681164	3127	1other	1other
NODE_578_length_66319_cov_21.162713	34.27	34	51.0833999306383	66319	1other	1other
NODE_5780_length_3127_cov_2.866862	5.111	14	61.5014436958614	3127	1other	1other
NODE_5781_length_3126_cov_2.479323	4.661	14	60.1727447216891	3126	1other	1other
NODE_5782_length_3125_cov_3.615635	5.874	14	60.992	3125	1other	1other
NODE_5783_length_3124_cov_3.252199	5.242	14	63.98847631242	3124	1other	1other
NODE_5784_length_3124_cov_3.243402	5.497	14	64.8362235067437	3124	1other	1other
NODE_5785_length_3123_cov_3.247392	5.455	14	63.4646173551073	3123	1other	1other
NODE_5786_length_3122_cov_21.294098	34.419	31	72.6777706598334	3122	1other	1other
NODE_5787_length_3122_cov_3.772090	5.94	14	62.363869314542	3122	1other	1other
NODE_5788_length_3122_cov_2.506032	5.185	14	59.1607943625881	3122	1other	1other
NODE_5789_length_3121_cov_2.811481	5.015	7	58.2505607177187	3121	1other	1other
NODE_579_length_66189_cov_21.422702	34.0318333333333	34	51.9511567734419	66189	1other	1other
NODE_5790_length_3120_cov_3.494290	5.815	14	64.2948717948718	3120	1other	1other
NODE_5791_length_3119_cov_3.105744	5.285	2	62.7854615632036	3119	1other	1other
NODE_5792_length_3119_cov_2.866514	5.004	14	63.4498236614299	3119	1other	1other
NODE_5793_length_3117_cov_3.369693	6.068	14	67.3724735322425	3117	1other	1other
NODE_5794_length_3114_cov_5.975155	11.229	38	70.1669877970456	3114	1other	1other
NODE_5795_length_3114_cov_3.645309	6.011	14	64.4829800899165	3114	1other	1other
NODE_5796_length_3114_cov_3.457666	6.39	14	60.1156069364162	3114	1other	1other
NODE_5797_length_3114_cov_2.755803	4.541	14	59.1172680412371	3114	1other	1other
NODE_5798_length_3114_cov_2.558352	5.291	38	68.3365446371227	3114	1other	1other
NODE_5799_length_3114_cov_2.106571	4.216	38	69.2357096981374	3114	1other	1other
NODE_58_length_283787_cov_30.514556	50.0082857142857	25	68.9932942664745	283787	1other	1other
NODE_580_length_66170_cov_20.650972	33.5731666666667	34	52.3212936376001	66170	1other	1other
NODE_5800_length_3113_cov_5.794964	10.294	14	66.3026019916479	3113	1other	1other
NODE_5801_length_3113_cov_3.493133	6.073	14	64.5182081856268	3113	1other	1other
NODE_5802_length_3113_cov_2.639961	4.39	38	71.9948436996455	3113	1other	1other
NODE_5803_length_3112_cov_3.863919	6.969	7	56.9087403598972	3112	1other	1other
NODE_5804_length_3112_cov_3.843638	6.595	14	63.1105398457584	3112	1other	1other
NODE_5805_length_3112_cov_2.410533	4.2	21	66.3560411311054	3112	1other	1other
NODE_5806_length_3110_cov_3.167267	5.179	14	64.887459807074	3110	1other	1other
NODE_5807_length_3109_cov_3.445645	6.957	38	70.890961724027	3109	1other	1other
NODE_5808_length_3108_cov_4.972486	9.233	21	66.1840411840412	3108	1other	1other
NODE_5809_length_3108_cov_3.182771	5.704	14	61.3899613899614	3108	1other	1other
NODE_581_length_66026_cov_107.105743	168.4175	36	69.7043588889225	66026	1other	1other
NODE_5810_length_3107_cov_5.962647	8.537	14	57.2256195687158	3107	1other	1other
NODE_5811_length_3107_cov_4.305046	8.209	21	72.3926380368098	3107	1other	1other
NODE_5812_length_3107_cov_3.695282	6.071	7	56.5819118120373	3107	1other	1other
NODE_5813_length_3107_cov_3.204784	5.717	2	66.5271966527197	3107	1other	1other
NODE_5814_length_3106_cov_2.895116	4.958	14	63.2324533161623	3106	1other	1other
NODE_5815_length_3105_cov_6.478033	12.252	21	67.0531400966184	3105	1other	1other
NODE_5816_length_3105_cov_3.226230	5.371	14	57.8743961352657	3105	1other	1other
NODE_5817_length_3105_cov_3.133115	7.383	38	69.6940418679549	3105	1other	1other
NODE_5818_length_3105_cov_2.821311	4.969	2	67.2785829307568	3105	1other	1other
NODE_5819_length_3104_cov_5.012135	9.45	21	65.9471649484536	3104	1other	1other
NODE_582_length_65995_cov_12.664877	20.5816666666667	7	60.1257671035684	65995	1other	1other
NODE_5820_length_3103_cov_3.875656	7.349	38	66.0328714147599	3103	1other	1other
NODE_5821_length_3103_cov_3.339895	6.312	38	70.7727125767863	3103	1other	1other
NODE_5822_length_3103_cov_2.356299	4.572	38	71.4792136641959	3103	1other	1other
NODE_5823_length_3102_cov_4.428947	7.579	2	64.4745325596389	3102	1other	1other
NODE_5824_length_3102_cov_2.880210	4.997	14	59.993531694696	3102	1other	1other
NODE_5825_length_3102_cov_2.438464	4.42	38	71.8568665377176	3102	1other	1other
NODE_5826_length_3100_cov_3.818062	10.493	2	64.0645161290323	3100	1other	1other
NODE_5827_length_3100_cov_2.940558	4.852	14	62.9354838709677	3100	1other	1other
NODE_5828_length_3099_cov_5.724047	8.352	21	62.3749596644079	3099	1other	1other
NODE_5829_length_3099_cov_3.760512	6.652	38	71.4746692481446	3099	1other	1other
NODE_583_length_65947_cov_21.638135	34.236	34	51.8037211700305	65947	1other	1other
NODE_5830_length_3098_cov_4.580677	7.713	14	64.8963730569948	3098	1other	1other
NODE_5831_length_3098_cov_2.669734	4.5	7	58.1342801807618	3098	1other	1other
NODE_5832_length_3097_cov_4.614398	8.273	14	60.5424604455925	3097	1other	1other
NODE_5833_length_3097_cov_3.448389	6.562	14	63.1256054246045	3097	1other	1other
NODE_5834_length_3097_cov_3.329060	6.384	21	70.1000968679367	3097	1other	1other
NODE_5835_length_3097_cov_3.109139	5.323	14	61.2528253148208	3097	1other	1other
NODE_5836_length_3096_cov_3.935219	6.458	14	59.5607235142119	3096	1other	1other
NODE_5837_length_3096_cov_2.972049	6.099	21	66.5051679586563	3096	1other	1other
NODE_5838_length_3096_cov_2.658665	4.459	38	67.5710594315245	3096	1other	1other
NODE_5839_length_3095_cov_3.250329	5.944	14	67.4878444084279	3095	1other	1other
NODE_584_length_65921_cov_20.786673	33.1633333333333	34	51.9062162860312	65921	1other	1other
NODE_5840_length_3093_cov_3.947992	6.934	2	64.6621403168445	3093	1other	1other
NODE_5841_length_3092_cov_3.045440	6.208	14	68.8874514877102	3092	1other	1other
NODE_5842_length_3092_cov_2.659862	4.312	14	58.764553686934	3092	1other	1other
NODE_5843_length_3091_cov_4.987813	10.111	21	68.8126819799418	3091	1other	1other
